"ratios","interessante regioner"
1351-1400, 1.25925925926
1401-1450, 1.46153846154
1451-1500, 0.894736842105
1501-1550, 0.883928571429
1551-1600, 0.625
1601-1650, 0.564705882353
1651-1700, 0.619047619048
1701-1750, 0.666666666667
1751-1800, 1.0
1801-1850, 0.428571428571
1851-1900, 0.0
